質量,,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.959,Cartilage_costal,5700,2.06E-08,0.0482,0.0036,0,,5700,5.46E-07,0.0091,0.0001,10,,5700,9.89E-07,0.0066,0.0001,6.5,,5700,9.83E-07,0.0069,0.0001,10,,5700,8.19E-07,0.0078,0.0002,7.3,,5700,7.05E-07,0.0085,0.0003,3.2,,5700,6.56E-07,0.0088,0.0004,2.9,,5700,6.62E-07,0.0086,0.0006,10,,5700,7.29E-07,0.0081,0.0006,10,,5700,1.01E-06,0.0076,0.0004,10,,5700,1.32E-06,0.0078,0.0004,5,,5700,1.92E-06,0.0084,0.0004,3.1,,5700,2.49E-06,0.0089,0.0004,3.9,,5700,3.05E-06,0.0093,0.0005,4.4,,5700,3.55E-06,0.0097,0.0005,7.9,,5700,4.49E-06,0.0103,0.0006,10,,5700,5.38E-06,0.0106,0.0006,10,,5700,8.62E-06,0.0111,0.0008,10,,5700,1.33E-05,0.0103,0.0008,10,,5700,1.64E-05,0.0095,0.001,10,,5700,1.87E-05,0.0087,0.0009,10,,5700,2.09E-05,0.0082,0.0012,10
69.351,Cartilage_discs,5800,0.00E+00,0,0,0,,5800,5.70E-10,0.267,0.1018,0,,5800,1.05E-08,0.0598,0.0053,0,,5800,9.33E-08,0.0194,0.0007,10,,5800,1.81E-07,0.0137,0.0005,10,,5800,2.47E-07,0.0119,0.0005,10,,5800,2.96E-07,0.0109,0.0005,10,,5800,3.70E-07,0.0096,0.0005,10,,5800,4.39E-07,0.0088,0.0005,10,,5800,6.53E-07,0.0078,0.0004,10,,5800,8.77E-07,0.0077,0.0003,5.7,,5800,1.32E-06,0.008,0.0003,5.8,,5800,1.76E-06,0.0084,0.0003,9.2,,5800,2.21E-06,0.0087,0.0004,7.4,,5800,2.63E-06,0.009,0.0004,10,,5800,3.38E-06,0.0094,0.0004,10,,5800,4.12E-06,0.0097,0.0005,10,,5800,7.12E-06,0.0105,0.0006,10,,5800,1.20E-05,0.0107,0.0006,10,,5800,1.61E-05,0.0105,0.0007,10,,5800,2.02E-05,0.01,0.0006,10,,5800,2.42E-05,0.0098,0.0006,10
1349.568,Brain,6100,7.01E-13,1,1,0,,6100,1.99E-11,0.3508,0.153,0,,6100,2.16E-09,0.0396,0.003,10,,6100,4.70E-08,0.0093,0.0001,10,,6100,1.18E-07,0.0059,0.0001,10,,6100,1.63E-07,0.0051,0,10,,6100,1.92E-07,0.0047,0,10,,6100,2.44E-07,0.0044,0,10,,6100,3.01E-07,0.0041,0,10,,6100,4.68E-07,0.0038,0,10,,6100,6.60E-07,0.0037,0,10,,6100,1.07E-06,0.0037,0,10,,6100,1.48E-06,0.0037,0,10,,6100,1.89E-06,0.0037,0,10,,6100,2.28E-06,0.0037,0,10,,6100,3.05E-06,0.0037,0,10,,6100,3.76E-06,0.0037,0,10,,6100,6.83E-06,0.0038,0,10,,6100,1.15E-05,0.004,0,10,,6100,1.55E-05,0.0041,0,10,,6100,1.93E-05,0.0042,0,10,,6100,2.30E-05,0.0042,0,10
153.663,Breast_left_adipose_tissue,6200,5.01E-07,0.0054,0.0001,10,,6200,9.59E-07,0.0039,0,10,,6200,8.86E-07,0.004,0,10,,6200,6.00E-07,0.0049,0.0001,10,,6200,4.66E-07,0.0056,0.0001,4.8,,6200,4.24E-07,0.0058,0.0001,5.1,,6200,4.26E-07,0.0057,0.0002,10,,6200,4.95E-07,0.0052,0.0002,6,,6200,6.05E-07,0.005,0.0001,10,,6200,9.31E-07,0.0048,0.0001,10,,6200,1.27E-06,0.0049,0.0001,6.9,,6200,1.92E-06,0.0052,0.0001,7.5,,6200,2.51E-06,0.0054,0.0001,10,,6200,3.07E-06,0.0056,0.0001,10,,6200,3.59E-06,0.0058,0.0001,10,,6200,4.54E-06,0.0061,0.0001,10,,6200,5.40E-06,0.0063,0.0002,10,,6200,8.55E-06,0.0071,0.0002,10,,6200,1.18E-05,0.0076,0.0004,10,,6200,1.37E-05,0.0073,0.0006,10,,6200,1.55E-05,0.0068,0.0007,10,,6200,1.72E-05,0.0063,0.0008,10
102.491,Breast_left_glandular_tissue,6300,5.59E-08,0.0209,0.0009,10,,6300,3.69E-07,0.0093,0.0002,10,,6300,6.05E-07,0.0072,0.0001,10,,6300,6.07E-07,0.0069,0.0001,10,,6300,5.20E-07,0.0074,0.0001,10,,6300,4.72E-07,0.0078,0.0002,8.5,,6300,4.60E-07,0.0078,0.0002,7.3,,6300,5.04E-07,0.0074,0.0002,6.9,,6300,5.89E-07,0.007,0.0002,10,,6300,8.72E-07,0.0068,0.0001,10,,6300,1.18E-06,0.0068,0.0001,5.3,,6300,1.76E-06,0.0072,0.0001,10,,6300,2.31E-06,0.0074,0.0002,10,,6300,2.85E-06,0.0077,0.0002,10,,6300,3.35E-06,0.0079,0.0002,10,,6300,4.25E-06,0.0082,0.0002,10,,6300,5.10E-06,0.0085,0.0002,10,,6300,8.41E-06,0.0095,0.0003,10,,6300,1.29E-05,0.0104,0.0005,10,,6300,1.62E-05,0.0108,0.0006,10,,6300,1.86E-05,0.0108,0.0007,10,,6300,2.08E-05,0.0105,0.0008,10
153.663,Breast_right_adipose_tissue,6400,4.97E-07,0.0054,0.0001,10,,6400,9.58E-07,0.0039,0,10,,6400,8.85E-07,0.004,0,10,,6400,6.01E-07,0.0048,0.0001,10,,6400,4.64E-07,0.0055,0.0001,9.6,,6400,4.27E-07,0.0058,0.0001,10,,6400,4.29E-07,0.0057,0.0002,10,,6400,4.99E-07,0.0052,0.0002,5.6,,6400,6.10E-07,0.0049,0.0001,10,,6400,9.36E-07,0.0048,0.0001,10,,6400,1.27E-06,0.0049,0.0001,4.2,,6400,1.92E-06,0.0052,0.0001,4.7,,6400,2.52E-06,0.0054,0.0001,9.4,,6400,3.06E-06,0.0056,0.0001,10,,6400,3.60E-06,0.0058,0.0001,10,,6400,4.59E-06,0.0061,0.0001,10,,6400,5.44E-06,0.0063,0.0002,10,,6400,8.53E-06,0.0071,0.0002,10,,6400,1.17E-05,0.0075,0.0004,10,,6400,1.37E-05,0.0072,0.0006,10,,6400,1.55E-05,0.0068,0.0007,10,,6400,1.72E-05,0.0063,0.0008,10
102.491,Breast_right_glandular_tissue,6500,8.14E-08,0.017,0.0006,10,,6500,4.14E-07,0.0087,0.0001,10,,6500,6.46E-07,0.007,0.0001,10,,6500,6.21E-07,0.0068,0.0001,10,,6500,5.19E-07,0.0074,0.0001,10,,6500,4.73E-07,0.0077,0.0002,6.6,,6500,4.59E-07,0.0077,0.0002,10,,6500,5.13E-07,0.0074,0.0002,10,,6500,6.00E-07,0.007,0.0002,10,,6500,8.85E-07,0.0067,0.0001,10,,6500,1.20E-06,0.0069,0.0001,7.4,,6500,1.82E-06,0.0072,0.0001,10,,6500,2.39E-06,0.0074,0.0002,10,,6500,2.93E-06,0.0077,0.0002,10,,6500,3.45E-06,0.0079,0.0002,10,,6500,4.42E-06,0.0083,0.0002,10,,6500,5.27E-06,0.0085,0.0002,10,,6500,8.61E-06,0.0095,0.0003,10,,6500,1.31E-05,0.0104,0.0004,10,,6500,1.63E-05,0.0108,0.0006,10,,6500,1.87E-05,0.0108,0.0007,10,,6500,2.09E-05,0.0106,0.0008,10
0.039,Eye_lens_sensitive_left,6600,1.29E-06,0.1217,0.0338,0,,6600,1.67E-06,0.1092,0.0449,0,,6600,1.38E-06,0.1339,0.0753,1.7,,6600,8.24E-07,0.2097,0.1922,1.5,,6600,7.93E-07,0.2669,0.2066,1.5,,6600,7.13E-07,0.3172,0.3143,1.5,,6600,4.66E-07,0.3464,0.8404,1.5,,6600,5.26E-07,0.2132,0.3037,1.4,,6600,7.12E-07,0.1927,0.1252,1.4,,6600,9.81E-07,0.2099,0.2191,1.4,,6600,1.30E-06,0.2016,0.2361,1.6,,6600,2.54E-06,0.2417,0.1975,1.4,,6600,2.85E-06,0.2395,0.3036,1.5,,6600,3.73E-06,0.2287,0.2271,1.4,,6600,3.66E-06,0.2556,0.3624,1.4,,6600,6.26E-06,0.2352,0.2142,1.2,,6600,6.49E-06,0.1978,0.1233,1.2,,6600,7.87E-06,0.1553,0.1668,1.2,,6600,9.00E-06,0.1056,0.1911,1.3,,6600,1.22E-05,0.1147,0.362,1.2,,6600,1.48E-05,0.115,0.3202,1.3,,6600,1.73E-05,0.1072,0.3391,1.3
0.189,Eye_lens_insensitive_left,6601,7.03E-07,0.1057,0.0149,0,,6601,1.39E-06,0.0669,0.0088,0,,6601,1.21E-06,0.071,0.0148,10,,6601,8.12E-07,0.0998,0.0366,10,,6601,4.52E-07,0.1277,0.1217,1.8,,6601,4.34E-07,0.13,0.1578,3,,6601,3.93E-07,0.1238,0.2706,3.7,,6601,4.80E-07,0.1144,0.1416,6.8,,6601,5.74E-07,0.1143,0.1285,2.4,,6601,8.24E-07,0.1107,0.065,1.6,,6601,1.26E-06,0.1265,0.0852,1.4,,6601,2.04E-06,0.1311,0.0702,1.4,,6601,2.44E-06,0.1378,0.1027,1.3,,6601,2.92E-06,0.1391,0.1264,1.2,,6601,3.71E-06,0.1503,0.1073,1.2,,6601,4.39E-06,0.14,0.1115,1.2,,6601,5.30E-06,0.1379,0.1486,1.2,,6601,8.18E-06,0.1391,0.1484,1.3,,6601,1.05E-05,0.1209,0.1906,1.3,,6601,1.16E-05,0.081,0.1427,1.3,,6601,1.50E-05,0.093,0.2873,1.3,,6601,1.75E-05,0.0842,0.1234,1.3
1.1,Cornea_left,6700,2.01E-06,0.0225,0.001,7.1,,6700,1.48E-06,0.0272,0.0015,10,,6700,1.21E-06,0.0313,0.0024,10,,6700,7.79E-07,0.0428,0.0064,10,,6700,5.68E-07,0.0524,0.0133,1.9,,6700,4.70E-07,0.0566,0.0236,2.2,,6700,4.39E-07,0.0577,0.036,2.8,,6700,4.48E-07,0.0476,0.0453,8.4,,6700,5.23E-07,0.0422,0.0233,10,,6700,8.30E-07,0.0443,0.0118,10,,6700,1.17E-06,0.0466,0.0134,10,,6700,1.84E-06,0.0516,0.0152,8.8,,6700,2.33E-06,0.0517,0.0186,2.1,,6700,2.89E-06,0.0526,0.0202,2,,6700,3.27E-06,0.0506,0.021,2.2,,6700,4.04E-06,0.0495,0.0219,2,,6700,4.95E-06,0.0489,0.019,2.9,,6700,7.84E-06,0.0465,0.0202,3.6,,6700,1.15E-05,0.0441,0.0357,4.9,,6700,1.44E-05,0.0423,0.0367,2.7,,6700,1.54E-05,0.0318,0.0201,1.9,,6700,1.72E-05,0.0327,0.0405,1.7
0.304,Aqueous_left,6701,3.48E-06,0.0353,0.0017,7.6,,6701,2.89E-06,0.0377,0.0028,2.8,,6701,1.94E-06,0.0468,0.0054,10,,6701,9.92E-07,0.0721,0.0184,10,,6701,6.62E-07,0.0936,0.0419,2.2,,6701,5.79E-07,0.1066,0.0584,2.2,,6701,5.85E-07,0.1112,0.0694,2.7,,6701,6.15E-07,0.1104,0.1069,3,,6701,6.74E-07,0.0898,0.0793,3.3,,6701,9.95E-07,0.0879,0.0443,1.6,,6701,1.30E-06,0.0857,0.0382,1.5,,6701,2.04E-06,0.0965,0.046,1.5,,6701,2.88E-06,0.1056,0.0467,1.2,,6701,3.33E-06,0.1087,0.0571,1.2,,6701,4.01E-06,0.1108,0.0581,1.2,,6701,4.54E-06,0.1029,0.0796,1.2,,6701,5.22E-06,0.1145,0.1128,1.3,,6701,6.33E-06,0.0774,0.092,1.3,,6701,9.75E-06,0.0839,0.1463,1.3,,6701,1.10E-05,0.0479,0.065,1.4,,6701,1.41E-05,0.0615,0.1268,1.4,,6701,1.68E-05,0.0853,0.5735,1.4
6.051,Vitreous_left,6702,3.10E-07,0.036,0.0026,10,,6702,8.52E-07,0.0235,0.0008,10,,6702,1.02E-06,0.0203,0.0006,7.9,,6702,7.71E-07,0.0223,0.001,6.5,,6702,5.89E-07,0.0257,0.0018,10,,6702,4.95E-07,0.0277,0.003,10,,6702,4.54E-07,0.0281,0.0044,10,,6702,5.03E-07,0.0267,0.0052,4.1,,6702,5.88E-07,0.0244,0.0045,2.4,,6702,8.92E-07,0.0239,0.003,4.8,,6702,1.18E-06,0.0244,0.0024,10,,6702,1.83E-06,0.0259,0.0024,10,,6702,2.47E-06,0.0273,0.0027,10,,6702,3.04E-06,0.0282,0.003,10,,6702,3.52E-06,0.0288,0.0032,10,,6702,4.43E-06,0.0307,0.0037,10,,6702,5.31E-06,0.032,0.004,10,,6702,8.36E-06,0.0354,0.006,10,,6702,1.24E-05,0.038,0.0085,10,,6702,1.48E-05,0.0359,0.0095,10,,6702,1.68E-05,0.0343,0.0124,10,,6702,1.90E-05,0.032,0.0119,10
0.039,Eye_lens_sensitive_right,6800,1.46E-06,0.1102,0.0263,0,,6800,2.52E-06,0.0977,0.0254,0,,6800,1.73E-06,0.1257,0.0544,10,,6800,9.61E-07,0.1954,0.1592,1.5,,6800,5.95E-07,0.2508,0.4553,1.5,,6800,5.52E-07,0.2633,0.6355,1.7,,6800,4.91E-07,0.295,0.7862,1.5,,6800,4.90E-07,0.1749,0.2114,1.6,,6800,5.24E-07,0.2044,0.3557,1.5,,6800,1.01E-06,0.2196,0.2964,1.4,,6800,1.51E-06,0.252,0.2688,1.5,,6800,2.46E-06,0.249,0.2974,1.4,,6800,2.92E-06,0.2627,0.3725,1.5,,6800,4.31E-06,0.2527,0.2742,1.3,,6800,3.92E-06,0.2643,0.3908,1.2,,6800,5.29E-06,0.247,0.3678,1.2,,6800,5.79E-06,0.2195,0.313,1.2,,6800,8.87E-06,0.2154,0.4819,1.2,,6800,9.78E-06,0.0886,0.111,1.2,,6800,1.28E-05,0.1449,0.7038,1.3,,6800,1.52E-05,0.0948,0.2225,1.3,,6800,1.61E-05,0.0621,0.1563,1.4
0.189,Eye_lens_insensitive_right,6801,8.05E-07,0.0978,0.0126,0,,6801,1.79E-06,0.0618,0.0065,0,,6801,1.58E-06,0.0672,0.0107,10,,6801,8.79E-07,0.0959,0.0332,10,,6801,6.64E-07,0.1223,0.0605,1.8,,6801,6.75E-07,0.1348,0.0704,1.9,,6801,5.71E-07,0.1485,0.1189,2.9,,6801,5.88E-07,0.1272,0.2142,10,,6801,7.45E-07,0.1307,0.1839,10,,6801,1.14E-06,0.1041,0.0373,10,,6801,1.45E-06,0.1117,0.0451,10,,6801,2.14E-06,0.1156,0.0599,10,,6801,2.83E-06,0.1218,0.0667,1.3,,6801,3.10E-06,0.1175,0.0823,1.2,,6801,3.60E-06,0.1261,0.0971,1.2,,6801,4.52E-06,0.1413,0.1334,1.3,,6801,6.18E-06,0.1477,0.1147,1.2,,6801,9.05E-06,0.134,0.1133,1.2,,6801,1.31E-05,0.1256,0.114,1.3,,6801,1.29E-05,0.0889,0.1379,1.3,,6801,1.51E-05,0.08,0.1356,1.4,,6801,1.77E-05,0.08,0.1133,1.4
1.1,Cornea_right,6900,1.94E-06,0.0227,0.0011,5.5,,6900,1.44E-06,0.0275,0.0016,10,,6900,1.23E-06,0.0311,0.0024,10,,6900,8.01E-07,0.0425,0.0061,10,,6900,5.82E-07,0.052,0.0129,1.9,,6900,4.72E-07,0.0564,0.0242,2.4,,6900,4.53E-07,0.0578,0.0329,2.9,,6900,4.90E-07,0.0535,0.0436,5.2,,6900,5.59E-07,0.0435,0.0357,10,,6900,8.73E-07,0.0424,0.0104,10,,6900,1.19E-06,0.0455,0.0125,10,,6900,1.79E-06,0.0489,0.0157,5.6,,6900,2.43E-06,0.053,0.0179,1.8,,6900,2.99E-06,0.0536,0.0183,1.4,,6900,3.52E-06,0.0561,0.0198,1.4,,6900,4.32E-06,0.0523,0.0197,1.4,,6900,5.48E-06,0.0512,0.0188,7.8,,6900,8.23E-06,0.0491,0.028,4.3,,6900,1.18E-05,0.0433,0.0345,5,,6900,1.44E-05,0.0415,0.0419,4.2,,6900,1.60E-05,0.035,0.0225,3,,6900,1.84E-05,0.0338,0.0356,1.7
0.304,Aqueous_right,6901,3.68E-06,0.0346,0.0016,10,,6901,2.94E-06,0.0367,0.0027,4.5,,6901,1.79E-06,0.0469,0.0064,5.8,,6901,1.06E-06,0.0704,0.017,10,,6901,6.73E-07,0.0935,0.04,1.7,,6901,5.40E-07,0.1046,0.074,2.2,,6901,4.64E-07,0.1051,0.1266,2.1,,6901,4.71E-07,0.092,0.1918,2.2,,6901,6.22E-07,0.0923,0.1438,2.2,,6901,8.59E-07,0.0792,0.0421,1.5,,6901,1.17E-06,0.0832,0.051,1.5,,6901,1.82E-06,0.0921,0.0584,1.5,,6901,2.30E-06,0.0944,0.0742,1.4,,6901,2.89E-06,0.0989,0.0738,1.2,,6901,3.16E-06,0.1001,0.0908,1.3,,6901,4.82E-06,0.1095,0.066,1.2,,6901,5.88E-06,0.1119,0.07,1.3,,6901,8.63E-06,0.1138,0.088,1.3,,6901,9.87E-06,0.0929,0.2661,1.4,,6901,1.09E-05,0.0447,0.0772,1.5,,6901,1.49E-05,0.0864,0.4811,1.4,,6901,1.55E-05,0.0407,0.0981,1.5
6.051,Vitreous_right,6902,3.07E-07,0.0367,0.0026,10,,6902,8.78E-07,0.0233,0.0008,5.9,,6902,1.05E-06,0.02,0.0005,10,,6902,8.15E-07,0.0217,0.0009,10,,6902,6.44E-07,0.025,0.0016,10,,6902,5.41E-07,0.0271,0.0027,10,,6902,5.08E-07,0.0278,0.0036,10,,6902,5.27E-07,0.0256,0.0049,2.3,,6902,6.29E-07,0.024,0.0042,2.7,,6902,9.29E-07,0.0229,0.0022,5.7,,6902,1.26E-06,0.0234,0.0018,10,,6902,1.94E-06,0.025,0.0022,10,,6902,2.54E-06,0.0264,0.0025,10,,6902,3.10E-06,0.0274,0.0028,10,,6902,3.64E-06,0.0284,0.003,10,,6902,4.71E-06,0.0299,0.0033,10,,6902,5.57E-06,0.0312,0.0039,10,,6902,8.64E-06,0.0345,0.0056,10,,6902,1.30E-05,0.0362,0.0076,10,,6902,1.55E-05,0.0347,0.0094,10,,6902,1.76E-05,0.0332,0.0103,10,,6902,1.96E-05,0.0306,0.0107,10
8.201,Gall_bladder_wall,7000,0.00E+00,0,0,0,,7000,5.31E-11,1,1,0,,7000,1.50E-08,0.1146,0.0271,0,,7000,1.54E-07,0.037,0.004,10,,7000,2.67E-07,0.0288,0.0032,10,,7000,3.15E-07,0.0265,0.0036,10,,7000,3.51E-07,0.025,0.0041,10,,7000,4.47E-07,0.0223,0.0042,10,,7000,5.16E-07,0.0202,0.0044,10,,7000,7.60E-07,0.0184,0.0026,5.1,,7000,1.01E-06,0.0184,0.002,10,,7000,1.53E-06,0.0196,0.0023,10,,7000,2.03E-06,0.0208,0.0026,10,,7000,2.48E-06,0.0215,0.003,10,,7000,2.89E-06,0.0223,0.0031,10,,7000,3.75E-06,0.0223,0.0032,10,,7000,4.56E-06,0.0227,0.0033,10,,7000,7.55E-06,0.021,0.0035,10,,7000,1.26E-05,0.0201,0.0039,10,,7000,1.67E-05,0.019,0.0042,10,,7000,2.02E-05,0.0175,0.0033,10,,7000,2.41E-05,0.0172,0.0034,10
48,Gall_bladder_contents,7100,0.00E+00,0,0,0,,7100,5.85E-11,1,1,0,,7100,9.88E-09,0.0813,0.0091,0,,7100,1.36E-07,0.0212,0.0008,10,,7100,2.44E-07,0.0156,0.0005,10,,7100,3.00E-07,0.0139,0.0005,6.1,,7100,3.41E-07,0.0129,0.0005,10,,7100,4.20E-07,0.0116,0.0005,10,,7100,5.05E-07,0.0108,0.0005,10,,7100,7.18E-07,0.0101,0.0004,10,,7100,9.70E-07,0.01,0.0003,10,,7100,1.47E-06,0.0104,0.0004,10,,7100,1.95E-06,0.0108,0.0004,10,,7100,2.42E-06,0.0112,0.0004,10,,7100,2.83E-06,0.0116,0.0005,10,,7100,3.67E-06,0.0122,0.0005,10,,7100,4.44E-06,0.0127,0.0006,10,,7100,7.47E-06,0.0141,0.0008,10,,7100,1.21E-05,0.0153,0.001,10,,7100,1.63E-05,0.0154,0.0011,10,,7100,1.97E-05,0.0153,0.0012,10,,7100,2.38E-05,0.015,0.0011,10
1.561,Stomach_wall(0-60),7200,0.00E+00,0,0,0,,7200,1.42E-08,0.1911,0.1229,1.4,,7200,1.02E-07,0.0794,0.0243,1.5,,7200,3.22E-07,0.0539,0.011,1.8,,7200,3.89E-07,0.0524,0.0127,2,,7200,3.99E-07,0.0517,0.0171,2.1,,7200,3.87E-07,0.0443,0.0253,2.6,,7200,4.72E-07,0.0422,0.0241,3.4,,7200,5.81E-07,0.0395,0.0209,4.5,,7200,7.84E-07,0.0342,0.0114,10,,7200,1.06E-06,0.0342,0.0084,10,,7200,1.58E-06,0.0322,0.0081,10,,7200,2.11E-06,0.0317,0.0088,10,,7200,2.46E-06,0.0282,0.0076,10,,7200,2.95E-06,0.0279,0.0103,10,,7200,3.76E-06,0.0251,0.0082,10,,7200,4.83E-06,0.0242,0.0067,10,,7200,7.50E-06,0.0187,0.0061,10,,7200,1.29E-05,0.0191,0.0162,4.4,,7200,1.73E-05,0.0167,0.0108,4.7,,7200,2.14E-05,0.0199,0.0632,3.4,,7200,2.45E-05,0.0161,0.0151,4
1.044,Stomach_wall(60-100),7201,0.00E+00,0,0,0,,7201,9.96E-09,0.2103,0.4444,1.8,,7201,1.05E-07,0.0955,0.0342,1.6,,7201,3.18E-07,0.0639,0.0163,1.5,,7201,3.89E-07,0.0646,0.0188,1.7,,7201,3.51E-07,0.0571,0.035,2.2,,7201,4.33E-07,0.0574,0.0247,3,,7201,5.03E-07,0.0522,0.0259,6.7,,7201,5.86E-07,0.0482,0.0222,10,,7201,8.15E-07,0.0424,0.0155,10,,7201,1.01E-06,0.0418,0.0147,10,,7201,1.52E-06,0.0377,0.0131,10,,7201,2.15E-06,0.0344,0.0091,10,,7201,2.54E-06,0.0325,0.0118,10,,7201,2.94E-06,0.0307,0.0146,10,,7201,3.82E-06,0.0289,0.0129,9.1,,7201,4.64E-06,0.0248,0.011,10,,7201,7.77E-06,0.0231,0.0329,4.6,,7201,1.36E-05,0.0232,0.0378,3.4,,7201,1.69E-05,0.0193,0.0157,4.8,,7201,2.18E-05,0.0303,0.0979,2.5,,7201,2.58E-05,0.0247,0.0771,2.5
5.256,Stomach_wall(100-300),7202,0.00E+00,0,0,0,,7202,1.55E-08,0.1085,0.0312,3.1,,7202,1.04E-07,0.0449,0.0066,10,,7202,3.18E-07,0.0303,0.0032,10,,7202,3.68E-07,0.0292,0.0042,10,,7202,4.06E-07,0.0287,0.0049,10,,7202,4.08E-07,0.0272,0.0067,10,,7202,4.68E-07,0.0246,0.0082,4.6,,7202,5.58E-07,0.0232,0.0077,3.9,,7202,7.72E-07,0.0202,0.0033,10,,7202,1.02E-06,0.0202,0.0031,10,,7202,1.60E-06,0.0214,0.0034,10,,7202,2.13E-06,0.0218,0.0035,10,,7202,2.56E-06,0.0212,0.0039,10,,7202,3.13E-06,0.0206,0.0033,10,,7202,3.96E-06,0.0193,0.0032,10,,7202,4.77E-06,0.0182,0.0033,10,,7202,7.76E-06,0.016,0.0045,10,,7202,1.29E-05,0.0148,0.0049,4.6,,7202,1.67E-05,0.0131,0.004,10,,7202,2.03E-05,0.0127,0.0067,5.5,,7202,2.45E-05,0.0143,0.0148,3
165.012,Stomach_wall(300-surface),7203,4.55E-11,0.4709,0.2842,0,,7203,3.14E-08,0.0224,0.0009,7.5,,7203,1.50E-07,0.0102,0.0002,10,,7203,3.41E-07,0.0068,0.0001,10,,7203,3.98E-07,0.0063,0.0001,8,,7203,4.19E-07,0.0062,0.0001,10,,7203,4.38E-07,0.006,0.0001,10,,7203,4.90E-07,0.0056,0.0001,10,,7203,5.67E-07,0.0053,0.0001,10,,7203,8.12E-07,0.005,0.0001,10,,7203,1.08E-06,0.005,0.0001,10,,7203,1.62E-06,0.0052,0.0001,7.6,,7203,2.14E-06,0.0054,0.0001,10,,7203,2.64E-06,0.0056,0.0001,10,,7203,3.13E-06,0.0058,0.0001,10,,7203,3.99E-06,0.0061,0.0001,10,,7203,4.77E-06,0.0063,0.0002,10,,7203,8.05E-06,0.0069,0.0002,10,,7203,1.29E-05,0.007,0.0002,10,,7203,1.69E-05,0.0068,0.0003,10,,7203,2.08E-05,0.0067,0.0003,10,,7203,2.42E-05,0.0065,0.0003,10
230,Stomach_contents,7300,0.00E+00,0,0,0,,7300,6.03E-09,0.0479,0.0035,10,,7300,6.66E-08,0.0152,0.0004,10,,7300,2.56E-07,0.0078,0.0001,10,,7300,3.48E-07,0.0067,0.0001,10,,7300,3.87E-07,0.0063,0.0001,10,,7300,4.14E-07,0.0061,0.0001,10,,7300,4.71E-07,0.0058,0.0001,8.1,,7300,5.45E-07,0.0055,0.0001,10,,7300,7.72E-07,0.0052,0.0001,10,,7300,1.03E-06,0.0051,0.0001,10,,7300,1.54E-06,0.0053,0.0001,10,,7300,2.04E-06,0.0054,0.0001,10,,7300,2.53E-06,0.0056,0.0001,10,,7300,2.99E-06,0.0057,0.0001,10,,7300,3.83E-06,0.0059,0.0001,10,,7300,4.61E-06,0.0061,0.0001,10,,7300,7.76E-06,0.0067,0.0002,10,,7300,1.26E-05,0.0073,0.0002,10,,7300,1.66E-05,0.0076,0.0002,10,,7300,2.04E-05,0.0076,0.0002,10,,7300,2.43E-05,0.0075,0.0003,10
12.341,Small_intestine_wall(0-130),7400,0.00E+00,0,0,0,,7400,7.07E-09,0.0986,0.0293,10,,7400,7.17E-08,0.0349,0.0041,10,,7400,2.53E-07,0.0211,0.0019,3.2,,7400,3.39E-07,0.0196,0.0019,10,,7400,3.73E-07,0.0189,0.0023,10,,7400,3.97E-07,0.0178,0.0028,10,,7400,4.85E-07,0.0164,0.0029,10,,7400,5.54E-07,0.0148,0.0032,10,,7400,8.12E-07,0.0134,0.0017,4.7,,7400,1.06E-06,0.0134,0.0015,10,,7400,1.61E-06,0.0136,0.0014,10,,7400,2.15E-06,0.0135,0.0014,10,,7400,2.61E-06,0.0128,0.0014,10,,7400,3.07E-06,0.0124,0.0014,10,,7400,3.93E-06,0.0115,0.0013,10,,7400,4.59E-06,0.0107,0.0011,10,,7400,7.80E-06,0.0092,0.0012,10,,7400,1.25E-05,0.0088,0.003,3.6,,7400,1.67E-05,0.0083,0.0031,4.3,,7400,2.06E-05,0.0088,0.0044,3.4,,7400,2.48E-05,0.0085,0.0047,2.9
1.922,Small_intestine_wall(130-150),7401,0.00E+00,0,0,0,,7401,8.15E-09,0.2356,0.1632,1.6,,7401,7.44E-08,0.0832,0.0262,1.5,,7401,2.46E-07,0.0504,0.0132,1.7,,7401,3.30E-07,0.0457,0.0131,2.8,,7401,3.57E-07,0.0415,0.0157,2.4,,7401,4.08E-07,0.0399,0.0141,4.8,,7401,4.73E-07,0.0355,0.0175,6.1,,7401,5.20E-07,0.032,0.0147,10,,7401,7.86E-07,0.029,0.007,10,,7401,1.08E-06,0.0277,0.0068,10,,7401,1.63E-06,0.0243,0.0051,10,,7401,2.17E-06,0.022,0.0045,10,,7401,2.55E-06,0.0201,0.0056,10,,7401,3.05E-06,0.0191,0.0049,10,,7401,4.02E-06,0.018,0.005,9.5,,7401,4.72E-06,0.0172,0.0087,4.3,,7401,8.45E-06,0.0187,0.0357,2.6,,7401,1.28E-05,0.0185,0.0362,2.4,,7401,1.79E-05,0.0205,0.0452,2.4,,7401,2.19E-05,0.0223,0.0482,2,,7401,2.60E-05,0.0201,0.0465,2.1
